run_id,dataset,method,model_name,lr,seed,epochs,steps,trainable_params,selected_epoch,val_acc,test_acc,diverged,delta_entropy_pct,delta_erf95_pct,delta_gini_pct,delta_entropy_last_layer_pct,cka_mean,cka_last,embedding_drift,weight_drift_rel,train_loss_final,epoch1_delta_entropy_pct,epoch1_weight_drift_rel,epoch1_embedding_drift,epoch1_cka_mean,epoch1_transfer_retention,baseline_entropy,abs_delta_entropy_pct,abs_delta_erf95_pct,abs_delta_gini_pct,abs_delta_entropy_last_layer_pct,log10_lr,epoch1_log10_lr,epoch1_transfer_retention_pct,epoch1_epoch1_transfer_retention_pct,epoch1_abs_delta_entropy_pct,epoch1_abs_delta_erf95_pct,epoch1_abs_delta_gini_pct,epoch1_train_loss_final,epoch1_delta_entropy_last_layer_pct,epoch1_abs_delta_entropy_last_layer_pct,cifar100_acc,cifar100_retention,cifar100_pretrained,cifar10_acc,cifar10_retention,cifar10_pretrained,corruption_mean_acc,corruption_gap
S2_eurosat_full_ft_lr3e-6_seed11,eurosat,full_ft,openai/clip-vit-base-patch32,3e-06,11,6,300,87854347,5,0.9566666666666667,0.9674074074074074,False,1.823299300328103,2.4991395403089247,-18.31626447910906,3.7730586053040556,0.8524484982093176,0.4765651822090149,0.6378777027130127,0.0021328416289142535,0.16137877583503724,1.4893158726317894,0.0009863960335595035,0.3677452802658081,0.8857216835021973,0.7845659163987138,3.6796094179153442,1.823299300328103,2.4991395403089247,18.31626447910906,3.7730586053040556,-5.522878745280337,-5.522878745280337,78.45659163987138,78.45659163987138,1.4893158726317894,2.0204199096299678,13.646166530989376,1.8204984951019287,4.384478869002858,4.384478869002858,30.709999999999997,50.07337355291048,61.33,49.85,57.03661327231121,87.4,0.5264285714285715,0.4409788359788359
S2_eurosat_full_ft_lr3e-6_seed19,eurosat,full_ft,openai/clip-vit-base-patch32,3e-06,19,6,300,87854347,6,0.95,0.9681481481481482,False,1.4240353791980838,2.2051183450190512,-13.51743125201607,3.3859059841914405,0.845127783715725,0.4964323341846466,0.6275585889816284,0.00211856975856501,0.18807720571756362,0.8097529553948013,0.0009517153138460116,0.3388470411300659,0.879912277062734,0.8360128617363345,3.6796094179153442,1.4240353791980838,2.2051183450190512,13.51743125201607,3.3859059841914405,-5.522878745280337,-5.522878745280337,83.60128617363345,83.60128617363345,0.8097529553948013,1.2784198080750688,6.966852737819494,1.8817927360534668,2.853127454420882,2.853127454420882,34.92,56.93787705853579,61.33,63.1,72.19679633867277,87.4,0.46542857142857136,0.5027195767195769
S2_eurosat_full_ft_lr3e-6_seed7,eurosat,full_ft,openai/clip-vit-base-patch32,3e-06,7,6,300,87854347,6,0.96,0.9688888888888889,False,1.3494633495277593,1.8709027047660372,-13.530053648275382,3.0158252702996275,0.8348708053429922,0.4482887387275696,0.631525456905365,0.002205302037120826,0.16436965256929398,0.6862659118232954,0.0009765876486897598,0.31113696098327637,0.8659498045841852,0.7861736334405145,3.6796094179153442,1.3494633495277593,1.8709027047660372,13.530053648275382,3.0158252702996275,-5.522878745280337,-5.522878745280337,78.61736334405145,78.61736334405145,0.6862659118232954,0.9539880310988919,6.04747161775723,1.872164351940155,2.0282147691382164,2.0282147691382164,35.620000000000005,58.07924343714333,61.33,61.550000000000004,70.4233409610984,87.4,0.5552857142857143,0.41360317460317464
S2_eurosat_last_block_lr1e-4_seed11,eurosat,last_block,openai/clip-vit-base-patch32,0.0001,11,6,300,7487755,5,0.9166666666666666,0.9440740740740741,False,-0.4316622682516795,-0.7869611621996536,2.0532181286887643,-5.343774335321936,0.9522059659163157,0.4264715909957886,0.7173265218734741,0.010965717892584055,0.013915135404095053,-0.18116767807155626,0.007993176187209858,0.6760830879211426,0.9599786152442297,0.869774919614148,3.6796094179153442,0.4316622682516795,0.7869611621996536,2.0532181286887643,5.343774335321936,-4.0,-4.0,86.9774919614148,86.9774919614148,0.18116767807155626,0.3787676235214958,0.7923195201758364,1.0323060867190361,-2.2427700071857086,2.2427700071857086,50.629999999999995,82.55339964128486,61.33,82.05,93.8787185354691,87.4,0.4817142857142857,0.46235978835978836
S2_eurosat_last_block_lr1e-4_seed19,eurosat,last_block,openai/clip-vit-base-patch32,0.0001,19,6,300,7487755,5,0.9233333333333333,0.9485185185185185,False,-0.35985642524687905,-0.6983521216714577,1.9290938435773044,-4.454852024531675,0.9499531264106432,0.3994375169277191,0.7127766609191895,0.01091227848456543,0.01734880874864757,-0.1480927680195949,0.007972553430059405,0.6502525806427002,0.9596805423498154,0.8569131832797429,3.6796094179153442,0.35985642524687905,0.6983521216714577,1.9290938435773044,4.454852024531675,-4.0,-4.0,85.69131832797429,85.69131832797429,0.1480927680195949,0.34983375354702495,0.756168690099211,1.0596406295895577,-1.833318293477716,1.833318293477716,50.629999999999995,82.55339964128486,61.33,79.7,91.18993135011442,87.4,0.47028571428571425,0.4782328042328043
S2_eurosat_last_block_lr1e-4_seed7,eurosat,last_block,openai/clip-vit-base-patch32,0.0001,7,6,300,7487755,4,0.93,0.9388888888888889,False,-0.3873870829698225,-0.7738101888003206,2.072647325142916,-4.795668521582193,0.9533947482705116,0.4407369792461395,0.7227675318717957,0.010851777450907648,0.015226855222135783,-0.16413049519881276,0.007931567206656043,0.6886926889419556,0.9611325711011887,0.8553054662379421,3.6796094179153442,0.3873870829698225,0.7738101888003206,2.072647325142916,4.795668521582193,-4.0,-4.0,85.53054662379421,85.53054662379421,0.16413049519881276,0.3664376857013232,0.714867587293866,1.082052495777607,-2.031857756387761,2.031857756387761,52.93,86.30360345670961,61.33,82.6,94.50800915331807,87.4,0.47014285714285714,0.46874603174603174
S2_eurosat_last_block_lr1e-5_seed11,eurosat,last_block,openai/clip-vit-base-patch32,1e-05,11,6,300,7487755,4,0.8466666666666667,0.8825925925925926,False,-0.051857225718557325,-0.13168085509293304,0.2693897377545166,-0.6419678815527815,0.9813320140043894,0.7759841680526733,0.49483931064605713,0.003929270679066957,0.455852752327919,0.010489695169033201,0.0015333969248214675,0.07657289505004883,0.9986268828312556,0.9823151125401929,3.6796094179153442,0.051857225718557325,0.13168085509293304,0.2693897377545166,0.6419678815527815,-5.0,-5.0,98.23151125401928,98.23151125401928,0.010489695169033201,0.009946341896710474,0.055276083855783704,2.048435046672821,0.12985745559064854,0.12985745559064854,59.77,97.45638349910321,61.33,83.85000000000001,95.93821510297484,87.4,0.41400000000000003,0.46859259259259256
S2_eurosat_last_block_lr1e-5_seed19,eurosat,last_block,openai/clip-vit-base-patch32,1e-05,19,6,300,7487755,4,0.8466666666666667,0.8822222222222222,False,-0.06267251342307874,-0.1409692161957052,0.36061482098673914,-0.7758560184488895,0.9791668951511383,0.7500027418136597,0.5151046514511108,0.003907494803282956,0.464042940735817,-0.02467699843595713,0.0015601109156870002,0.08628308773040771,0.9972623238960902,0.9919614147909968,3.6796094179153442,0.06267251342307874,0.1409692161957052,0.36061482098673914,0.7758560184488895,-5.0,-5.0,99.19614147909968,99.19614147909968,0.02467699843595713,0.05260735058921869,0.16224475945190325,2.047403676509857,-0.30548954730034594,0.30548954730034594,59.58,97.14658405348118,61.33,84.75,96.96796338672769,87.4,0.3885714285714286,0.4936507936507936
S2_eurosat_last_block_lr1e-5_seed7,eurosat,last_block,openai/clip-vit-base-patch32,1e-05,7,6,300,7487755,6,0.86,0.8922222222222222,False,-0.04681891071251602,-0.13611963270819824,0.23571751631607163,-0.5795959292124129,0.9810209472974142,0.7722513675689697,0.528640866279602,0.004091041834592174,0.4554355591535568,-0.015467535276273339,0.0015024592978243512,0.05338102579116821,0.9994237472613653,0.972668810289389,3.6796094179153442,0.04681891071251602,0.13611963270819824,0.23571751631607163,0.5795959292124129,-5.0,-5.0,97.2668810289389,97.2668810289389,0.015467535276273339,0.03287945007693737,0.09077355684368216,2.072545530796051,-0.19148075734028508,0.19148075734028508,59.35,96.7715636719387,61.33,84.1,96.22425629290618,87.4,0.4428571428571428,0.44936507936507947
S2_eurosat_linear_probe_lr1e-3_seed11,eurosat,linear_probe,openai/clip-vit-base-patch32,0.001,11,6,300,5131,6,0.8166666666666667,0.8525925925925926,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7051263916492462,0.0,0.0,0.0,1.0,1.0,3.6796094179153442,0.0,0.0,0.0,0.0,-3.0,-3.0,100.0,100.0,0.0,0.0,0.0,1.918979649543762,0.0,0.0,61.33,100.0,61.33,87.4,100.0,87.4,0.36900000000000005,0.4835925925925925
S2_eurosat_linear_probe_lr1e-3_seed19,eurosat,linear_probe,openai/clip-vit-base-patch32,0.001,19,6,300,5131,6,0.8233333333333334,0.8522222222222222,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7118408656120301,0.0,0.0,0.0,1.0,1.0,3.6796094179153442,0.0,0.0,0.0,0.0,-3.0,-3.0,100.0,100.0,0.0,0.0,0.0,1.9237759327888488,0.0,0.0,61.33,100.0,61.33,87.4,100.0,87.4,0.37557142857142856,0.47665079365079366
S2_eurosat_linear_probe_lr1e-3_seed7,eurosat,linear_probe,openai/clip-vit-base-patch32,0.001,7,6,300,5131,4,0.8166666666666667,0.8485185185185186,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7113937187194824,0.0,0.0,0.0,1.0,1.0,3.6796094179153442,0.0,0.0,0.0,0.0,-3.0,-3.0,100.0,100.0,0.0,0.0,0.0,1.9274116086959838,0.0,0.0,61.33,100.0,61.33,87.4,100.0,87.4,0.39128571428571435,0.4572328042328042
